processes,size,time
4,100,1.295
4,100,2.05231
4,100,1.28179
4,100,2.08509
4,100,2.04135
4,100,2.06994
4,100,1.23206
4,100,2.08315
4,100,1.26057
4,100,2.38071
4,100,2.06143
4,100,2.0701
4,100,1.23206
4,100,1.27232
4,100,1.32291
4,100,2.07481
4,100,1.24502
4,100,1.2838
4,100,2.05675
4,100,2.10523
4,100,1.24298
4,100,2.09479
4,100,2.1153
4,100,1.32617
4,100,1.25565
4,100,1.50245
4,100,2.07013
4,100,2.07189
4,100,1.22989
4,100,2.06286
4,100,2.07621
4,100,1.22877
4,100,1.23235
4,100,1.21651
4,100,2.08917
4,100,1.26409
4,100,2.06923
4,100,2.0687
4,100,1.26864
4,100,2.10209
4,100,2.05371
4,100,1.22773
4,100,2.08215
4,100,1.23276
4,100,2.10121
4,100,1.23825
4,100,2.06282
4,100,1.22099
4,100,1.24617
4,100,2.07271
4,100,2.07544
4,100,1.22875
4,100,2.07282
4,100,2.11124
4,100,1.26995
4,100,1.22918
4,100,1.22709
4,100,1.29797
4,100,1.22555
4,100,2.0871
4,100,1.24861
4,100,1.2348
4,100,1.22907
4,100,1.29255
4,100,2.07241
4,100,1.27595
4,100,2.07031
4,100,2.07386
4,100,2.0808
4,100,1.26145
4,100,1.22296
4,100,1.28366
4,100,1.22214
4,100,2.06424
4,100,1.23625
4,100,2.07675
4,100,1.2555
4,100,1.23831
4,100,1.22529
4,100,2.11065
4,100,2.08216
4,100,2.07391
4,100,1.23846
4,100,1.24297
4,100,1.23003
4,100,1.2306
4,100,1.28697
4,100,1.23864
4,100,2.07925
4,100,1.22715
4,100,1.2248
4,100,1.28483
4,100,1.23168
4,100,1.23526
4,100,2.12616
4,100,1.24355
4,100,2.06322
4,100,1.25183
4,100,2.08458
4,100,1.22935
4,100,1.25605
4,100,1.25427
4,100,1.23749
4,100,1.22873
4,100,1.27046
4,100,2.08342
4,100,2.08647
4,100,2.07593
4,100,2.07568
4,100,1.24374
4,100,2.06046
4,100,2.06921
4,100,1.22842
4,100,2.06474
4,100,2.03974
4,100,1.23815
4,100,2.1286
4,100,1.2309
4,100,1.238
4,100,1.2992
4,100,1.22759
4,100,2.07041
4,100,2.09573
4,100,2.04494
4,100,1.23174
4,100,2.08621
4,100,1.22863
4,100,2.11564
4,100,1.27362
4,100,2.10923
4,100,2.08818
4,100,2.08043
4,100,2.07337
4,100,1.24638
4,100,2.12527
4,100,2.15001
4,100,1.23489
4,100,2.0655
4,100,1.23894
4,100,2.08982
4,100,2.08956
4,100,1.26549
4,100,1.2434
4,100,1.22481
4,100,2.08088
4,100,2.30694
4,100,1.23149
4,100,1.23502
4,100,1.24116
4,100,1.218
4,100,1.24555
4,100,1.23302
4,100,1.34334
4,100,2.06898
4,100,1.22572
4,100,2.08585
4,100,2.08175
4,100,1.23035
4,100,1.25799
4,100,2.06629
4,100,2.08565
4,100,1.24524
4,100,1.22701
4,100,1.22225
4,100,2.05946
4,100,1.24235
4,100,1.31371
4,100,1.26277
4,100,2.09558
4,100,1.25676
4,100,2.0863
4,100,1.2268
4,100,1.2697
4,100,2.10021
4,100,2.08202
4,100,2.06967
4,100,1.22136
4,100,2.07319
4,100,1.26944
4,100,2.0723
4,100,1.24716
4,100,2.16874
4,100,1.22563
4,100,1.24469
4,100,2.10976
4,100,1.24594
4,100,1.21733
4,100,2.06869
4,100,2.32546
4,100,2.08451
4,100,2.11436
4,100,1.24003
4,100,2.04689
4,100,1.23148
4,100,1.22683
4,100,2.05885
4,100,1.24105
4,100,2.07489
4,100,2.07919
4,100,2.09059
4,100,1.26488
4,100,1.22299
4,100,2.07701
4,100,2.0646
4,100,2.08538
4,100,1.23838
4,100,2.08435
4,100,2.09242
4,100,2.0765
4,100,2.12805
4,100,2.11118
4,100,2.06803
4,100,1.23722
4,100,1.22423
4,100,2.09875
4,100,1.23641
4,100,1.2549
4,100,1.23573
4,100,2.07281
4,100,1.23653
4,100,1.23676
4,100,2.07997
4,100,1.33851
4,100,2.07065
4,100,2.06641
4,100,2.08357
4,100,2.0758
4,100,2.15095
4,100,2.08087
4,100,1.22082
4,100,1.28027
4,100,1.24255
4,100,2.10656
4,100,2.08625
4,100,1.23048
4,100,2.09496
4,100,1.24489
4,100,2.07444
4,100,1.27066
4,100,2.22794
4,100,1.28988
4,100,2.11315
4,100,1.24252
4,100,1.25638
4,100,2.1569
4,100,2.07405
4,100,2.08496
4,100,2.09471
4,100,1.23575
4,100,2.07611
4,100,2.07452
4,100,1.22975
4,100,2.05364
4,100,1.23182
4,100,2.07661
4,100,1.22367
4,100,2.08584
4,100,2.09539
4,100,1.26024
4,100,1.25624
4,100,2.07017
4,100,2.06742
4,100,2.08464
4,100,1.22366
4,100,2.08789
4,100,2.08597
4,100,1.24062
4,100,1.22597
4,100,1.23223
4,100,2.04343
4,100,1.22863
4,100,1.23679
4,100,2.08076
4,100,1.30039
4,100,2.06907
4,100,1.23747
4,100,1.23635
4,100,2.13706
4,100,2.07869
4,100,2.08911
4,100,2.07091
4,100,1.26767
4,100,2.05065
4,100,1.22708
4,100,1.2386
4,100,1.27595
4,100,1.25664
4,100,1.22118
4,100,2.10419
4,100,1.30312
4,100,2.15587
4,100,2.07088
4,100,2.06172
4,100,1.2224
4,100,1.2323
4,100,1.23588
4,100,2.07196
4,100,1.22705
4,100,2.08515
4,100,1.23015
4,100,1.23244
4,100,1.2361
4,100,1.24653
4,100,2.07701
4,100,1.23079
4,100,1.22983
4,100,2.1026
4,100,1.25032
4,100,2.09091
4,100,2.07018
4,100,2.07848
4,100,2.08107
4,100,2.07042
4,100,2.16537
4,100,2.14192
4,100,2.08379
4,100,2.07605
4,100,2.08447
4,100,1.21717
4,100,2.0859
4,100,2.06887
4,100,2.06835
4,100,2.09914
4,100,2.08056
4,100,1.23566
4,100,1.2798
4,100,1.22972
4,100,2.0695
4,100,1.28188
4,100,1.23039
4,100,1.2505
4,100,2.07643
4,100,1.22611
4,100,2.04419
4,100,2.08039
4,100,1.24304
4,100,2.07437
4,100,1.23288
4,100,1.22733
4,100,2.07275
4,100,1.2258
4,100,1.28061
4,100,2.06943
4,100,2.06848
4,100,2.08251
4,100,2.11191
4,100,1.2329
4,100,1.24543
4,100,2.04638
4,100,2.07764
4,100,1.22138
4,100,2.07507
4,100,1.22673
4,100,1.2275
4,100,2.07734
4,100,2.08039
4,100,2.06516
4,100,1.2286
4,100,1.23382
4,100,1.22637
4,100,2.08354
4,100,1.26552
4,100,2.32861
4,100,1.23832
4,100,2.11113
4,100,1.21948
4,100,1.23004
4,100,1.2366
4,100,1.23565
4,100,1.22878
4,100,2.08114
4,100,1.25715
4,100,1.24055
4,100,1.23361
4,100,1.23651
4,100,2.17676
4,100,1.27429
4,100,2.07746
4,100,1.25405
4,100,1.21972
4,100,1.23165
4,100,1.23213
4,100,2.11038
4,100,1.22706
4,100,1.21758
4,100,1.24786
4,100,1.22852
4,100,1.25808
4,100,2.05251
4,100,2.07513
4,100,2.09004
4,100,1.23117
4,100,2.07591
4,100,1.2922
4,100,1.2591
4,100,2.06583
4,100,1.23347
4,100,1.24379
4,100,2.08959
4,100,1.26918
4,100,1.23144
4,100,2.07438
4,100,2.06597
4,100,2.08678
4,100,1.23427
4,100,1.22431
4,100,1.23279
4,100,1.23113
4,100,2.14214
4,100,2.20809
4,100,1.22628
4,100,1.29058
4,100,2.09005
4,100,2.14017
4,100,2.11132
4,100,2.07551
4,100,2.08003
4,100,2.08755
4,100,2.05951
4,100,2.12746
4,100,1.22999
4,100,1.2306
4,100,1.23019
4,100,2.10877
4,100,1.28693
4,100,1.22612
4,100,1.25033
4,100,2.07581
4,100,1.22958
4,100,2.09444
4,100,2.37867
4,100,1.22738
4,100,2.07087
4,100,2.08726
4,100,2.09776
4,100,2.06541
4,100,1.24733
4,100,2.05834
4,100,1.2471
4,100,1.23591
4,100,2.08011
4,100,2.13708
4,100,2.0733
4,100,2.0849
4,100,1.24079
4,100,1.22162
4,100,1.23438
4,100,1.25128
4,100,1.22852
4,100,2.06178
4,100,2.07283
4,100,2.07523
4,100,2.07798
4,100,1.23817
4,100,1.25034
4,100,1.23736
4,100,1.26094
4,100,1.24248
4,100,2.07756
4,100,2.06963
4,100,1.22947
4,100,1.23449
4,100,1.23581
4,100,1.27939
4,100,2.07317
4,100,2.07985
4,100,2.07626
4,100,2.08617
4,100,1.25312
4,100,2.13094
4,100,1.21973
4,100,1.22945
4,100,1.23978
4,100,2.09639
4,100,2.07551
4,100,2.07745
4,100,2.06151
4,100,1.22583
4,100,1.22797
4,100,1.25337
4,100,2.08089
4,100,2.08561
4,100,2.08328
4,100,2.09055
4,100,2.05613
4,100,2.10004
4,100,2.07094
4,100,1.23371
4,100,1.25202
4,100,2.12901
4,100,1.22477
4,100,2.07567
4,100,2.14391
4,100,1.24858
4,100,2.07297
4,100,1.23167
4,100,1.2635
4,100,1.23595
4,100,1.23763
4,100,1.36995
4,100,2.17942
4,100,1.23367
4,100,1.23491
4,100,2.0879
4,100,1.22767
4,100,2.08339
4,100,1.24773
4,100,1.20633
4,100,2.08312
4,100,2.07545
4,100,1.25229
4,100,1.22114
4,100,1.22977
4,100,1.23168
4,100,1.28917
4,100,2.07857
4,100,2.08542
4,100,1.23382
4,100,2.13832
4,100,1.23654
4,100,2.05357
4,100,1.22616
4,100,2.08415
4,100,2.14484
4,100,2.07651
4,100,1.22407
4,100,1.23882
4,100,1.2257
4,100,1.22755
4,100,1.23771
4,100,1.23083
4,100,2.05771
4,100,1.23592
4,100,1.23692
4,100,2.07188
4,100,1.2619
4,100,1.24232
4,100,1.24912
4,100,2.09706
4,100,1.22733
4,100,2.08931
4,100,1.22868
4,100,1.2367
4,100,2.06227
4,100,2.11083
4,100,2.07238
4,100,1.22747
4,100,1.23633
4,100,2.06411
4,100,1.25472
4,100,2.06444
4,100,2.10246
4,100,2.08526
4,100,2.09723
4,100,1.22459
4,100,2.07399
4,100,1.2371
4,100,1.26074
4,100,1.27802
4,100,1.2264
4,100,2.07253
4,100,1.23426
4,100,1.22893
4,100,1.25728
4,100,1.24225
4,100,1.23833
4,100,2.06906
4,100,2.08353
4,100,2.10685
4,100,2.09096
4,100,2.08194
4,100,1.32265
4,100,1.23448
4,100,2.06524
4,100,2.09933
4,100,1.22402
4,100,1.21971
4,100,1.83164
4,100,2.12763
4,100,1.22958
4,100,1.23514
4,100,2.07703
4,100,1.22968
4,100,1.23558
4,100,2.07667
4,100,2.07658
4,100,2.08435
4,100,1.22985
4,100,1.21957
4,100,2.07308
4,100,1.22625
4,100,2.06121
4,100,2.07062
4,100,1.25138
4,100,1.22486
4,100,2.08387
4,100,1.26029
4,100,2.1707
4,100,1.25923
4,100,2.06115
4,100,1.22578
4,100,2.08546
4,100,1.23402
4,100,1.23642
4,100,1.23344
4,100,1.22477
4,100,2.08324
4,100,2.14864
4,100,1.32041
4,100,2.08557
4,100,2.08067
4,100,1.22182
4,100,2.08603
4,100,2.07789
4,100,2.04967
4,100,1.27093
4,100,2.09348
4,100,2.21034
4,100,2.08538
4,100,1.25536
4,100,2.0863
4,100,1.22791
4,100,2.09272
4,100,2.16535
4,100,1.23593
4,100,1.26327
4,100,2.12692
4,100,1.29291
4,100,2.08517
4,100,2.0874
4,100,1.2267
4,100,2.06243
4,100,1.23048
4,100,2.06933
4,100,2.0801
4,100,1.23649
4,100,1.2424
4,100,2.08093
4,100,2.26762
4,100,1.23453
4,100,1.26101
4,100,2.07941
4,100,2.08594
4,100,1.23477
4,100,2.04878
4,100,2.07995
4,100,2.13037
4,100,1.29675
4,100,1.31347
4,100,2.07351
4,100,1.28552
4,100,1.23111
4,100,2.07323
4,100,2.0956
4,100,1.41097
4,100,2.08663
4,100,2.08038
4,100,1.23026
4,100,2.05349
4,100,1.24454
4,100,1.23874
4,100,2.09318
4,100,2.07748
4,100,2.05903
4,100,2.07656
4,100,1.23377
4,100,1.233
4,100,2.08754
4,100,1.23077
4,100,1.21777
4,100,1.24557
4,100,2.11706
4,100,2.07299
4,100,2.09841
4,100,1.33002
4,100,2.14181
4,100,1.23437
4,100,1.23113
4,100,2.09177
4,100,1.23868
4,100,2.11104
4,100,2.08389
4,100,2.08125
4,100,2.14733
4,100,1.23503
4,100,1.25204
4,100,2.09982
4,100,1.23108
4,100,2.07041
4,100,1.27168
4,100,1.23293
4,100,1.27603
4,100,2.08775
4,100,1.33864
4,100,2.08512
4,100,1.23428
4,100,2.07908
4,100,1.22919
4,100,2.07246
4,100,2.07742
4,100,2.05937
4,100,1.24176
4,100,1.3717
4,100,2.08489
4,100,2.0663
4,100,2.08032
4,100,2.08001
4,100,1.22242
4,100,1.26972
4,100,1.23378
4,100,2.07018
4,100,1.23037
4,100,1.24716
4,100,2.07933
4,100,2.07937
4,100,1.29085
4,100,1.24103
4,100,1.24346
4,100,2.09257
4,100,1.23395
4,100,2.06841
4,100,2.09855
4,100,2.07978
4,100,1.24044
4,100,1.23148
4,100,1.22379
4,100,1.24583
4,100,1.27942
4,100,1.23005
4,100,1.22732
4,100,2.06914
4,100,2.337
4,100,2.27056
4,100,2.08025
4,100,2.09169
4,100,2.13597
4,100,2.076
4,100,1.28222
4,100,2.06839
4,100,2.08632
4,100,1.26848
4,100,2.35376
4,100,2.07179
4,100,2.1189
4,100,1.23689
4,100,1.2361
4,100,1.33181
4,100,1.2347
4,100,2.07802
4,100,2.08308
4,100,1.24688
4,100,2.07929
4,100,1.25092
4,100,1.23803
4,100,1.22862
4,100,2.09475
4,100,1.23882
4,100,1.26144
4,100,1.23562
4,100,1.2565
4,100,1.23938
4,100,2.06526
4,100,2.14235
4,100,1.23653
4,100,2.12053
4,100,1.98627
4,100,1.22732
4,100,1.22942
4,100,2.06812
4,100,2.05326
4,100,2.0796
4,100,2.07882
4,100,2.05851
4,100,1.22871
4,100,1.23284
4,100,2.09117
4,100,2.08767
4,100,1.27761
4,100,2.0607
4,100,2.07028
4,100,2.10067
4,100,2.05847
4,100,1.23869
4,100,1.23276
4,100,1.29003
4,100,2.07915
4,100,1.22669
4,100,2.07563
4,100,1.23871
4,100,1.24903
4,100,2.05367
4,100,1.24444
4,100,1.22826
4,100,1.24179
4,100,1.2382
4,100,2.15652
4,100,2.09182
4,100,1.22199
4,100,2.05328
4,100,1.22464
4,100,2.19212
4,100,1.24051
4,100,2.08459
4,100,2.08229
4,100,2.0781
4,100,1.23901
4,100,1.22612
4,100,1.29151
4,100,2.07041
4,100,1.33653
4,100,2.08227
4,100,1.2281
4,100,1.23609
4,100,2.10454
4,100,2.08455
4,100,1.22611
4,100,1.24751
4,100,2.08164
4,100,1.24021
4,100,2.10455
4,100,1.30485
4,100,1.22424
4,100,2.07129
4,100,2.27662
4,100,2.05679
4,100,2.13036
4,100,1.25207
4,100,2.32168
4,100,2.07903
4,100,2.05904
4,100,2.08717
4,100,1.23531
4,100,1.23057
4,100,2.08058
4,100,1.22752
4,100,1.23614
4,100,2.0629
4,100,1.25046
4,100,1.23783
4,100,1.78124
4,100,1.23254
4,100,1.29455
4,100,2.07616
4,100,2.08094
4,100,1.24996
4,100,1.75355
4,100,1.24044
4,100,2.08601
4,100,2.08684
4,100,2.06508
4,100,1.26243
4,100,1.22929
4,100,2.0892
4,100,2.0767
4,100,1.22433
4,100,1.22238
4,100,1.22466
4,100,1.23291
4,100,1.23192
4,100,1.22185
4,100,2.08793
4,100,2.07992
4,100,2.11999
4,100,1.26006
4,100,1.25032
4,100,1.26221
4,100,2.07644
4,100,2.07177
4,100,2.04843
4,100,2.07999
4,100,1.24823
4,100,2.07933
4,100,1.25105
4,100,1.28007
4,100,2.09289
4,100,1.22356
4,100,1.25231
4,100,2.08974
4,100,1.3134
4,100,2.08036
4,100,1.27399
4,100,2.05146
4,100,1.22972
4,100,1.30716
4,100,1.29574
4,100,2.05057
4,100,2.06199
4,100,2.08633
4,100,1.24969
4,100,2.05777
4,100,1.22835
4,100,1.25786
4,100,1.23788
4,100,2.09382
4,100,1.23506
4,100,2.14132
4,100,1.23901
4,100,1.24304
4,100,2.12594
4,100,1.22544
4,100,2.07732
4,100,1.2423
4,100,2.2052
4,100,2.05618
4,100,1.22845
4,100,1.21722
4,100,1.26584
4,100,1.23842
4,100,1.23473
4,100,2.12476
4,100,2.06195
4,100,2.08193
4,100,1.22622
4,100,2.07131
4,100,1.25493
4,100,1.23062
4,100,2.06847
4,100,2.09993
4,100,1.23183
4,100,1.24834
4,100,1.22673
4,100,1.2417
4,100,1.30722
4,100,1.22962
4,100,1.24425
4,100,2.09009
4,100,1.25443
4,100,1.25911
4,100,2.08636
4,100,2.08178
4,100,2.07638
4,100,2.09631
4,100,2.07819
4,100,1.24531
4,100,1.24646
4,100,1.2483
4,100,1.23403
4,100,2.06312
4,100,1.25227
4,100,1.23133
4,100,2.12426
4,100,2.06989
4,100,2.07544
4,100,1.22701
4,100,1.2298
4,100,1.22734
4,100,1.24062
4,100,1.25191
4,100,1.243
4,100,1.24148
4,100,2.08416
4,100,1.23529
4,100,1.28026
4,100,2.07689
4,100,2.06859
4,100,1.31069
4,100,1.27907
4,100,1.22461
4,100,2.0748
4,100,2.08005
4,100,1.24924
4,100,1.27885
4,100,1.30039
4,100,1.23967
4,100,2.07647
4,100,1.28754
4,100,1.32655
4,100,1.23786
4,100,2.10317
4,100,1.23247
4,100,1.23473
4,100,1.26487
4,100,1.2266
4,100,1.23436
4,100,1.2357
4,100,2.07194
4,100,2.0796
4,100,1.24565
4,100,2.09356
4,100,2.07062
4,100,1.23433
4,100,1.24738
4,100,1.23097
4,100,1.22218
4,100,1.27979
4,100,2.08448
4,100,1.24732
4,100,2.08562
4,100,1.22416
4,100,2.08445
4,100,2.10516
4,100,1.23044
4,100,1.27258
4,100,1.23497
4,100,1.2315
4,100,1.26124
4,100,1.22846
4,100,1.23412
4,100,1.23355
4,100,1.25344
4,100,2.06639
4,100,2.07336
4,100,2.19507
4,100,2.06896
4,100,2.08056
4,100,1.24115
4,100,1.22475
4,100,2.07709
4,100,1.23286
4,100,1.23054
4,100,1.81281
4,100,2.14725
4,100,2.07269
4,100,1.22639
4,100,2.07498
4,100,1.27557
4,100,1.25162
4,100,1.34603
4,100,2.07471
4,100,2.06177
4,100,1.27581
4,100,2.07799
4,100,1.23162
4,100,1.27455
4,100,1.2507
4,100,2.07557
4,100,1.23743
4,100,1.23025
4,100,2.06329
4,100,2.06593
4,100,2.08299
4,100,2.08205
4,100,1.22689
4,100,1.24118
4,100,1.22788
4,100,1.22636
4,100,2.1571
4,100,1.2462
4,100,2.17807
4,100,2.17013
4,100,1.24481
4,100,2.1029
4,100,1.23412
4,100,2.09011
4,100,2.06225
4,100,1.28683
4,100,1.22763
4,100,2.07433
4,100,2.11192
4,100,1.22989
4,100,2.07772
4,100,1.23687
4,100,1.23604
4,100,1.23511
4,100,2.04783
4,100,1.23121
4,100,2.0748
4,100,2.08208
4,100,1.22385
4,100,1.23121
4,100,1.25404
4,100,2.08544
4,100,2.05457
4,100,2.09452
4,100,2.07743
4,100,1.22695
4,100,2.08811
4,100,2.07253
4,100,1.22149
4,100,1.23774
4,100,1.23108
4,100,1.24098
4,100,2.1973
4,100,2.07355
4,100,1.23724
4,100,2.07598
4,100,2.08845
4,100,2.07687
4,100,1.21791
4,100,1.23322
4,100,1.22917
4,100,2.0823
4,100,2.07904
