processes,size,time
16,200,9.92624
16,200,17.5605
16,200,8.20236
16,200,11.3606
16,200,21.6555
16,300,24.9766
16,300,25.1046
16,300,44.797
16,300,38.2112
16,300,94.5293
16,300,72.4321
16,300,47.1297
16,300,24.75
16,300,49.0253
16,300,65.3318
16,400,78.6999
16,400,70.4145
16,400,83.2152
16,400,90.6411
16,400,62.6315
16,400,67.0781
16,400,66.8919
16,400,162.036
16,400,91.623
16,400,131.716
16,500,130.45
16,500,118.393
16,500,135.131
16,500,135.223
16,500,242.798
16,500,111.56
16,500,106.982
16,500,237.268
16,500,142.854
16,500,231.898
16,600,179.176
16,600,257.459
16,600,257.181
16,600,362.076
16,600,334.428
16,600,539.002
16,600,299.469
16,600,201.491
16,600,239.354
16,600,311.582
16,700,395.369
16,700,643.601
16,700,356.876
16,700,402.21
16,700,373.185
16,700,322.076
16,700,314.551
16,700,490.304
16,700,307.533
16,700,225.124
16,800,385.815
16,800,624.802
16,800,525.721
16,800,508.929
16,800,594.317
16,800,579.643
16,800,530.384
16,800,512.835
16,800,591.896
16,800,507.126
16,900,588.231
16,900,704.333
16,900,637.602
16,900,769.621
16,900,709.842
16,900,852.309
16,900,670.654
16,900,665.942
16,900,769.224
16,900,861.577
16,1000,588.254
16,1000,848.662
16,1000,859.034
16,1000,881.689
16,1000,879.698
16,1000,778.682
16,1000,927.875
16,1000,955.929
16,1000,838.596
16,1000,796.237
32,100,3.56973
32,100,1.24274
32,100,4.0863
32,100,3.07051
32,100,3.00722
32,100,4.33312
32,100,1.95822
32,100,5.50394
32,100,5.90122
32,100,8.5302
32,200,8.63372
32,200,10.5552
32,200,8.18046
32,200,14.063
32,200,9.10562
32,200,13.9545
32,200,14.8614
32,200,8.93448
32,200,10.0301
32,200,10.421
32,300,28.5006
32,300,23.0462
32,300,30.0685
32,300,38.5759
32,300,35.2413
32,300,26.0895
32,300,34.3652
32,300,29.8629
32,300,32.5749
32,300,26.1775
32,400,49.877
32,400,53.556
32,400,56.3679
32,400,63.8297
32,400,79.5838
32,400,86.0218
32,400,65.4517
32,400,60.9887
32,400,72.7672
32,400,52.1507
32,500,139.359
32,500,131.753
32,500,98.4319
32,500,97.8412
32,500,103.075
32,500,102.701
32,500,104.143
32,500,129.843
32,500,102.699
32,500,137.351
32,600,150.662
32,600,163.683
32,600,186.77
32,600,185.888
32,600,174.206
32,600,125.742
32,600,278.755
32,600,213.633
32,600,214.072
32,600,215.685
32,700,275.413
32,700,263.565
32,700,286.272
32,700,254.88
32,700,234.849
32,700,249.823
32,700,306.842
32,700,299.137
32,700,335.269
32,700,229.908
32,800,383.116
32,800,390.456
32,800,371.195
32,800,522.361
32,800,460.025
32,800,520.298
32,800,510.46
32,800,427.218
32,800,403.127
32,800,448.258
32,900,650.578
32,900,713.869
32,900,550.969
32,900,664.966
32,900,622.81
32,900,513.342
32,900,505.318
32,900,479.991
32,900,633.227
32,900,748.013
32,1000,810.729
32,1000,769.149
32,1000,846.417
32,1000,973.891
32,1000,844.242
32,1000,650.838
32,1000,793.739
32,1000,741.816
