processes,size,time
16,100,3.5613
16,100,0.968671
16,100,2.43807
16,100,1.02051
16,100,0.96977
16,100,2.16609
16,100,1.41621
16,100,1.22697
16,100,0.9642
16,100,2.16605
16,100,2.28978
16,100,3.68831
16,100,2.2289
16,100,0.882351
16,100,1.04184
16,100,0.902885
16,100,0.923435
16,100,0.897665
16,100,0.90125
16,100,1.10889
16,100,1.02942
16,100,1.18209
16,100,0.960232
16,100,1.03599
16,100,2.28285
16,100,1.03224
16,100,2.17165
16,100,1.28046
16,100,3.48603
16,100,0.970163
16,100,0.876951
16,100,3.66122
16,100,0.941161
16,100,1.15759
16,100,2.47603
16,100,2.06516
16,100,2.33929
16,100,1.09471
16,100,4.04033
16,100,2.36118
16,100,1.12621
16,100,2.37896
16,100,2.06534
16,100,1.17087
16,100,1.19355
16,100,0.91436
16,100,1.12859
16,100,1.01406
16,100,1.10233
16,100,2.4201
16,100,2.3571
16,100,0.890567
16,100,1.46996
16,100,1.00615
16,100,1.47746
16,100,0.923025
16,100,1.89559
16,100,0.984019
16,100,1.11454
16,100,2.06797
16,100,2.13471
16,100,1.1681
16,100,1.01249
16,100,0.939323
16,100,2.15275
16,100,0.866187
16,100,0.979866
16,100,2.35463
16,100,2.33187
16,100,2.26175
16,100,2.14778
16,100,2.31002
16,100,2.08779
16,100,1.12104
16,100,2.17704
16,100,2.11443
16,100,2.12318
16,100,3.754
16,100,1.26773
16,100,2.34437
16,100,1.20064
16,100,0.937656
16,100,1.00982
16,100,1.19758
16,100,0.95186
16,100,2.30621
16,100,0.947827
16,100,0.980157
16,100,2.20099
16,100,0.896262
16,100,0.997573
16,100,0.891023
16,100,3.82436
16,100,0.900107
16,100,2.11063
16,100,2.30564
16,100,2.42243
16,100,3.57601
16,100,1.28749
16,100,2.42718
16,100,1.63937
16,100,1.45621
16,100,2.16349
16,100,0.968395
16,100,3.63828
16,100,1.1782
16,100,2.09094
16,100,2.42619
16,100,1.07896
16,100,2.13259
16,100,1.2806
16,100,2.37845
16,100,2.31683
16,100,0.903959
16,100,1.12882
16,100,1.13015
16,100,2.35375
16,100,1.99801
16,100,2.41968
16,100,0.899705
16,100,0.892976
16,100,0.962915
16,100,1.19088
16,100,2.40952
16,100,2.12673
16,100,2.33815
16,100,0.906767
16,100,1.13714
16,100,0.951014
16,100,1.16295
16,100,1.09533
16,100,2.32764
16,100,1.11492
16,100,2.44564
16,100,2.22177
16,100,2.38029
16,100,1.28047
16,100,1.05377
16,100,2.36272
16,100,1.98675
16,100,2.38522
16,100,1.07485
16,100,2.18676
16,100,3.61785
16,100,1.08919
16,100,2.3528
16,100,2.33979
16,100,0.948523
16,100,1.39224
16,100,2.33482
16,100,2.47289
16,100,2.21166
16,100,2.13298
16,100,1.0063
16,100,2.12408
16,100,0.93679
16,100,1.12909
16,100,0.898156
16,100,1.0859
16,100,0.949641
16,100,3.71178
16,100,2.33707
16,100,2.37101
16,100,1.0986
16,100,1.42737
16,100,0.892966
16,100,2.24707
16,100,0.898501
16,100,2.42401
16,100,0.895833
16,100,0.930619
16,100,1.12822
16,100,1.14035
16,100,3.52838
16,100,2.32604
16,100,1.10846
16,100,1.21764
16,100,2.3198
16,100,2.40362
16,100,2.31867
16,100,1.00459
16,100,1.08471
16,100,2.32445
16,100,0.938625
16,100,2.40548
16,100,3.55453
16,100,0.999395
16,100,2.41203
16,100,1.23523
16,100,2.40194
16,100,0.949484
16,100,1.02354
16,100,2.17781
16,100,1.16609
16,100,3.63915
16,100,2.22637
16,100,2.29938
16,100,1.10375
16,100,1.11858
16,100,2.2487
16,100,1.06382
16,100,2.06861
16,100,0.975013
16,100,0.913699
16,100,1.12824
16,100,0.963192
16,100,0.895316
16,100,1.09949
16,100,1.03268
16,100,5.10974
16,100,2.01282
16,100,2.21119
16,100,2.09995
16,100,0.958196
16,100,2.3998
16,100,3.8552
16,100,2.07709
16,100,2.34646
16,100,1.0141
16,100,0.86138
16,100,0.959824
16,100,1.30978
16,100,1.16238
16,100,1.16237
16,100,2.58363
16,100,4.11947
16,100,0.93029
16,100,2.2425
16,100,0.99005
16,100,1.05172
16,100,1.20097
16,100,1.14537
16,100,2.11684
16,100,1.00547
16,100,1.2418
16,100,0.889679
16,100,3.45415
16,100,2.361
16,100,2.36289
16,100,2.14892
16,100,2.26313
16,100,2.47587
16,100,2.1993
16,100,2.37802
16,100,0.975685
16,100,2.17005
16,100,1.40013
16,100,0.972443
16,100,2.19759
16,100,1.08486
16,100,2.24552
16,100,2.37537
16,100,2.06128
16,100,1.0421
16,100,3.81014
16,100,0.879559
16,100,2.1294
16,100,0.975338
16,100,2.35773
16,100,2.06683
16,100,2.05935
16,100,1.09562
16,100,2.09675
16,100,3.65759
16,100,1.00416
16,100,2.02262
16,100,1.18047
16,100,2.36458
16,100,2.19813
16,100,2.12754
16,100,0.933046
16,100,1.09648
16,100,1.14339
16,100,1.83308
16,100,1.14904
16,100,1.12101
16,100,2.4559
16,100,1.06635
16,100,3.99717
16,100,0.985686
16,100,1.38734
16,100,1.17241
16,100,0.970695
16,100,1.28345
16,100,2.06815
16,100,0.943348
16,100,2.34893
16,100,1.43921
16,100,0.941236
16,100,3.62366
16,100,2.09152
16,100,2.28694
16,100,0.974572
16,100,0.973292
16,100,1.31106
16,100,2.32181
16,100,0.946698
16,100,0.974091
16,100,3.55454
16,100,2.30291
16,100,2.06412
16,100,3.86617
16,100,0.890341
16,100,3.30652
16,100,0.968828
16,100,1.38417
16,100,0.976978
16,100,2.29418
16,100,2.17758
16,100,2.16641
16,100,2.36475
16,100,2.11107
16,100,3.83126
16,100,2.36165
16,100,2.45273
16,100,1.19857
16,100,2.36904
16,100,0.956385
16,100,0.983171
16,100,2.3509
16,100,2.37055
16,100,1.11777
16,100,1.12928
16,100,2.16377
16,100,1.10413
16,100,0.954801
16,100,0.972122
16,100,2.16054
16,100,3.56618
16,100,2.19649
16,100,2.07792
16,100,2.3887
16,100,2.35677
16,100,2.50602
16,100,1.40416
16,100,0.952436
16,100,1.14313
16,100,2.46124
16,100,0.961136
16,100,1.21264
16,100,1.12157
16,100,0.919207
16,100,2.38922
16,100,0.9526
16,100,2.19777
16,100,1.09138
16,100,2.30712
16,100,1.10995
16,100,2.2534
16,100,2.07296
16,100,2.39666
16,100,1.92793
16,100,0.933989
16,100,1.03201
16,100,2.44068
16,100,1.11077
16,100,2.08435
16,100,1.11913
16,100,0.868041
16,100,2.4512
16,100,0.947925
16,100,0.924971
16,100,1.32075
16,100,2.05462
16,100,1.0874
16,100,2.36147
16,100,2.38776
16,100,1.09963
16,100,1.03706
16,100,2.31542
16,100,4.15421
16,100,2.20778
16,100,2.28909
16,100,1.2144
16,100,0.897003
16,100,2.08643
16,100,0.927067
16,100,0.936868
16,100,2.12074
16,100,2.36102
16,100,1.29217
16,100,1.02471
16,100,2.18915
16,100,1.39988
16,100,1.13286
16,100,1.00824
16,100,3.96677
16,100,2.00137
16,100,1.09537
16,100,2.40638
16,100,1.99617
16,100,2.20088
16,100,0.963293
16,100,2.06643
16,100,2.02388
16,100,0.925979
16,100,2.27826
16,100,2.1038
16,100,0.974972
16,100,1.16131
16,100,1.0946
16,100,1.11661
16,100,1.17849
16,100,2.15438
16,100,1.01559
16,100,1.16134
16,100,1.15112
16,100,2.41551
16,100,2.35894
16,100,1.00893
16,100,0.870679
16,100,0.906143
16,100,2.3032
16,100,1.25692
16,100,0.927358
16,100,3.41172
16,100,1.35393
16,100,2.28943
16,100,1.10086
16,100,2.25005
16,100,1.08785
16,100,1.13905
16,100,0.941836
16,100,0.890446
16,100,2.40298
16,100,0.898024
16,100,1.15506
16,100,2.41516
16,100,1.49274
16,100,0.942914
16,100,2.21021
16,100,2.05917
16,100,2.22122
16,100,1.4096
16,100,0.926417
16,100,0.9276
16,100,3.39612
16,100,1.12745
16,100,2.28347
16,100,1.95147
16,100,2.35407
16,100,1.14685
16,100,0.929192
16,100,1.00588
16,100,1.21937
16,100,1.72852
16,100,3.62068
16,100,1.39393
16,100,0.854566
16,100,0.973823
16,100,0.960199
16,100,2.09093
16,100,1.19903
16,100,0.91817
16,100,3.98298
16,100,2.26953
16,100,1.25688
16,100,3.4493
16,100,1.02964
16,100,2.37219
16,100,1.27483
16,100,2.29809
16,100,3.33393
16,100,0.977016
16,100,1.40707
16,100,2.15238
16,100,3.43223
16,100,2.2571
16,100,2.23168
16,100,0.927798
16,100,0.93467
16,100,2.30122
16,100,2.3043
16,100,2.4467
16,100,2.32375
16,100,1.01455
16,100,2.30764
16,100,0.893942
16,100,0.863323
16,100,2.1631
16,100,1.05996
16,100,2.21545
16,100,2.16186
16,100,0.908042
16,100,2.08976
16,100,0.899001
16,100,3.54187
16,100,0.872929
16,100,0.956554
16,100,2.40784
16,100,2.19315
16,100,3.66393
16,100,0.950514
16,100,0.975734
16,100,2.2451
16,100,0.93045
16,100,2.42783
16,100,2.14841
16,100,1.08191
16,100,2.26981
16,100,2.1458
16,100,2.15258
16,100,0.996512
16,100,1.389
16,100,2.24971
16,100,1.19287
16,100,2.47639
16,100,3.50186
16,100,1.23078
16,100,3.44393
16,100,1.09407
16,100,2.2603
16,100,2.29466
16,100,0.933441
16,100,1.05604
16,100,1.06588
16,100,2.1914
16,100,2.37257
16,100,2.337
16,100,2.17619
16,100,0.858631
16,100,0.993682
16,100,3.60109
16,100,2.44101
16,100,0.867174
16,100,0.981773
16,100,0.927581
16,100,1.11408
16,100,3.13661
16,100,4.77452
16,100,0.968645
16,100,0.941262
16,100,2.31853
16,100,1.12128
16,100,1.14665
16,100,2.42533
16,100,1.1643
16,100,1.1402
16,100,2.16324
16,100,1.38686
16,100,2.24021
16,100,0.966428
16,100,2.14581
16,100,2.46262
16,100,0.969146
16,100,2.36689
16,100,1.00791
16,100,1.01973
16,100,1.61541
16,100,2.10217
16,100,2.15034
16,100,1.21973
16,100,0.938036
16,100,1.12508
16,100,0.916344
16,100,1.43631
16,100,0.91567
16,100,2.36274
16,100,0.947181
16,100,2.41076
16,100,0.878583
16,100,1.18903
16,100,1.35089
16,100,0.863552
16,100,0.989206
16,100,2.3906
16,100,1.18394
16,100,1.03193
16,100,0.982486
16,100,4.03314
16,100,2.42962
16,100,0.978729
16,100,2.39008
16,100,2.04666
16,100,0.975697
16,100,3.98167
16,100,0.953887
16,100,1.0439
16,100,0.975025
16,100,2.20326
16,100,0.95326
16,100,2.11403
16,100,2.13416
16,100,2.09014
16,100,3.46655
16,100,1.08324
16,100,2.10519
16,100,0.962636
16,100,1.02663
16,100,1.99411
16,100,0.969474
16,100,1.08648
16,100,0.931731
16,100,3.79618
16,100,2.18669
16,100,1.44767
16,100,0.948123
16,100,2.24085
16,100,3.60026
16,100,0.939533
16,100,2.11252
16,100,2.43354
16,100,0.968262
16,100,1.00109
16,100,0.920538
16,100,1.11811
16,100,0.976314
16,100,2.2968
16,100,0.98935
16,100,0.988227
16,100,0.985723
16,100,2.50548
16,100,2.18351
16,100,2.32995
16,100,2.27682
16,100,0.952528
16,100,0.877554
16,100,0.897059
16,100,2.28451
16,100,0.954948
16,100,1.19244
16,100,2.41971
16,100,1.1547
16,100,1.20369
16,100,3.49231
16,100,1.33111
16,100,2.4084
16,100,0.997275
16,100,1.33884
16,100,3.70154
16,100,0.885571
16,100,0.938618
16,100,2.17241
16,100,1.4884
16,100,3.22779
16,100,0.960555
16,100,1.05487
16,100,3.66333
16,100,1.40269
16,100,0.895966
16,100,2.28635
16,100,1.09571
16,100,2.23382
16,100,1.66126
16,100,2.32619
16,100,1.14521
16,100,2.18026
16,100,1.12824
16,100,0.895983
16,100,2.32572
16,100,2.44658
16,100,2.41298
16,100,2.13954
16,100,0.984135
16,100,2.14879
16,100,1.38413
16,100,3.36413
16,100,0.961141
16,100,0.951132
16,100,1.12
16,100,2.38
16,100,0.930885
16,100,2.28854
16,100,2.13623
16,100,1.2343
16,100,0.990534
16,100,2.29476
16,100,0.906179
16,100,2.26718
16,100,2.43414
16,100,2.11314
16,100,0.948498
16,100,2.19515
16,100,2.09185
16,100,1.31167
16,100,2.49979
16,100,2.13993
16,100,0.943437
16,100,1.20526
16,100,1.18564
16,100,2.36034
16,100,1.21092
16,100,2.32404
16,100,1.16167
16,100,0.984386
16,100,0.909713
16,100,1.10921
16,100,1.12179
16,100,2.32758
16,100,0.975483
16,100,1.00833
16,100,0.885959
16,100,2.31122
16,100,1.18624
16,100,0.95429
16,100,2.60182
16,100,2.28676
16,100,2.09016
16,100,0.917214
16,100,2.17441
16,100,2.20454
16,100,2.18348
16,100,2.41042
16,100,1.10556
16,100,2.28725
16,100,2.34666
16,100,2.31948
16,100,0.890084
16,100,0.926598
16,100,0.910913
16,100,3.49293
16,100,2.11789
16,100,1.08642
16,100,2.26661
16,100,1.95259
16,100,2.08535
16,100,2.32597
16,100,3.56643
16,100,0.912131
16,100,2.15636
16,100,2.45688
16,100,0.981311
16,100,2.06837
16,100,2.37683
16,100,4.18858
16,100,0.909818
16,100,4.05438
16,100,0.894552
16,100,0.938846
16,100,2.22226
16,100,0.981406
16,100,1.06658
16,100,2.24304
16,100,1.13071
16,100,0.955087
16,100,2.40965
16,100,2.46257
16,100,2.21669
16,100,0.904539
16,100,1.11257
16,100,1.38865
16,100,3.5056
16,100,2.15393
16,100,1.30965
16,100,0.937695
16,100,1.05837
16,100,0.97438
16,100,2.25323
16,100,1.10621
16,100,1.21202
16,100,1.15812
16,100,1.13147
16,100,2.16312
16,100,1.07203
16,100,1.13292
16,100,1.14454
16,100,2.36242
16,100,2.06201
16,100,2.27432
16,100,2.31663
16,100,1.05063
16,100,1.09217
16,100,2.10776
16,100,2.40709
16,100,1.09244
16,100,2.23264
16,100,1.03382
16,100,2.31449
16,100,0.968351
16,100,1.09391
16,100,2.35752
16,100,1.01229
16,100,2.2087
16,100,0.919302
16,100,2.19936
16,100,1.09498
16,100,0.857721
16,100,0.982766
16,100,0.992805
16,100,2.39147
16,100,0.996497
16,100,1.12752
16,100,2.13546
16,100,2.28903
16,100,2.09229
16,100,1.02621
16,100,2.11029
16,100,2.3853
16,100,2.49751
